@relation MyRelation

@attribute car_spec {k}
@attribute prec1_spec {-,w}
@attribute prec2_spec {-,_}
@attribute suiv1_spec {A,_,l,-}
@attribute suiv2_spec {_,A,l,m,x,S,t,y,E,r,$,q,f,j,H,d,w,n,b,s,Z,>,g,k,z,<,T,v,h,|,D,*,-}
@attribute deb1 {k,w,_}
@attribute deb2 {A,_,l,k,w}
@attribute fin1 {A,y,H,w,d,b,m,z,r,s,E,j,f,n,k,l,T,q,S,h,D,$,x,g,|,'}',v,t,Z,>,*}
@attribute fin2 {'\'',r,p,m,t,d,l,y,n,b,s,h,f,*,E,Z,x,q,j,T,H,$,Y,k,>,w,A,v,S,z,'}',D,g}
@attribute classe {supp_esp_supp_alif,supp_esp,supp_esp_supp_lam,supp_esp_supp_lam_supp_alif,supp_esp_ajout_alif,ajout_alif}

@data
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,z,m,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,k,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,s,k,supp_esp
k,w,_,_,A,_,w,A,T,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,l,f,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,h,supp_esp
k,w,_,_,A,_,w,A,$,supp_esp
k,w,_,_,A,_,w,A,$,supp_esp
k,w,_,_,A,_,w,t,l,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,>,n,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,n,y,supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,b,l,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,s,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,w,n,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,A,n,supp_esp
k,w,_,_,A,_,w,T,q,supp_esp
k,w,_,_,A,_,w,m,y,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,q,supp_esp
k,w,_,_,A,_,w,A,H,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,A,E,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,f,p,supp_esp
k,w,_,_,A,_,w,A,T,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,r,q,supp_esp
k,w,_,_,A,_,w,A,z,supp_esp
k,w,_,_,A,_,w,$,p,supp_esp
k,w,_,_,A,_,w,n,y,supp_esp
k,w,_,_,A,_,w,x,b,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,n,b,supp_esp
k,w,_,_,A,_,w,d,y,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,r,y,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,A,H,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,q,l,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,E,d,supp_esp
k,w,_,_,A,_,w,f,D,supp_esp
k,w,_,_,A,_,w,k,p,supp_esp
k,w,_,_,A,_,w,$,k,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,'}',y,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,m,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,b,q,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,E,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,j,H,supp_esp
k,w,_,_,A,_,w,k,l,supp_esp
k,w,_,_,A,_,w,'}',H,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,*,p,supp_esp
k,w,_,_,A,_,w,m,l,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,j,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,*,b,supp_esp
k,w,_,_,A,_,w,y,q,supp_esp
k,w,_,_,A,_,w,f,y,supp_esp
k,w,_,_,A,_,w,q,y,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,f,p,supp_esp
k,w,_,_,A,_,w,x,r,supp_esp
k,w,_,_,A,_,w,s,m,supp_esp
k,w,_,_,A,_,w,D,p,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,w,z,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,r,r,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,v,p,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,y,S,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,H,p,supp_esp
k,w,_,_,A,_,w,w,y,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,E,supp_esp
k,w,_,_,A,_,w,A,f,supp_esp
k,w,_,_,A,_,w,E,D,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,A,d,supp_esp
k,w,_,_,A,_,w,y,'\'',supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,q,d,supp_esp
k,w,_,_,A,_,w,l,y,supp_esp
k,w,_,_,A,_,w,w,b,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,Z,r,supp_esp
k,w,_,_,A,_,w,y,A,supp_esp
k,w,_,_,A,_,w,l,Y,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,E,d,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,d,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,r,h,supp_esp
k,w,_,_,A,_,w,S,p,supp_esp
k,w,_,_,A,_,w,w,H,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,H,p,supp_esp
k,w,_,_,A,_,w,y,H,supp_esp
k,w,_,_,A,_,w,A,s,supp_esp
k,w,_,_,A,_,w,x,S,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,r,y,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,m,n,supp_esp
k,w,_,_,A,_,w,b,r,supp_esp
k,w,_,_,A,_,w,l,b,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,l,d,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,T,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,b,y,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,w,Y,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,r,'}',supp_esp
k,w,_,_,A,_,w,q,d,supp_esp
k,w,_,_,A,_,w,A,T,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,j,r,supp_esp
k,w,_,_,A,_,w,b,y,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,l,g,supp_esp
k,w,_,_,A,_,w,l,y,supp_esp
k,w,_,_,A,_,w,l,H,supp_esp
k,w,_,_,A,_,w,h,p,supp_esp
k,w,_,_,A,_,w,y,q,supp_esp
k,w,_,_,A,_,w,w,f,supp_esp
k,w,_,_,A,_,w,l,q,supp_esp
k,w,_,_,A,_,w,y,f,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,l,b,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,H,q,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,m,E,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,s,p,supp_esp
k,w,_,_,A,_,w,w,Y,supp_esp
k,w,_,_,A,_,w,w,d,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,r,b,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,D,p,supp_esp
k,w,_,_,A,_,w,H,p,supp_esp
k,w,_,_,A,_,w,d,r,supp_esp
k,w,_,_,A,_,w,y,f,supp_esp
k,w,_,_,A,_,w,w,S,supp_esp
k,w,_,_,A,_,w,s,d,supp_esp
k,w,_,_,A,_,w,w,b,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,$,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,T,p,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,t,p,supp_esp
k,w,_,_,A,_,w,k,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,v,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,r,s,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,'}',n,supp_esp
k,w,_,_,A,_,w,s,b,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,j,supp_esp
k,w,_,_,A,_,w,y,f,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,E,b,supp_esp
k,w,_,_,A,_,w,n,p,supp_esp
k,w,_,_,A,_,w,s,m,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,y,f,supp_esp
k,w,_,_,A,_,w,b,t,supp_esp
k,w,_,_,A,_,w,w,s,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,E,Y,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,H,Y,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,H,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,m,E,supp_esp
k,w,_,_,A,_,w,A,v,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,m,l,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,T,r,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,E,supp_esp
k,w,_,_,A,_,w,w,b,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,z,n,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,d,n,supp_esp
k,w,_,_,A,_,w,t,h,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,b,D,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,y,E,supp_esp
k,w,_,_,A,_,w,S,p,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,l,m,supp_esp
k,w,_,_,A,_,w,r,b,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,f,y,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,y,H,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,T,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,v,p,supp_esp
k,w,_,_,A,_,w,S,r,supp_esp
k,w,_,_,A,_,w,f,p,supp_esp
k,w,_,_,A,_,w,d,y,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,d,m,supp_esp
k,w,_,_,A,_,w,A,$,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,E,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,D,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,'}',q,supp_esp
k,w,_,_,A,_,w,A,n,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,x,l,supp_esp
k,w,_,_,A,_,w,l,y,supp_esp
k,w,_,_,A,_,w,b,y,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,t,p,supp_esp
k,w,_,_,A,_,w,w,r,supp_esp
k,w,_,_,A,_,w,d,d,supp_esp
k,w,_,_,A,_,w,T,d,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,H,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,z,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,b,T,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,w,l,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,'}',l,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,y,d,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,t,f,supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,w,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,k,p,supp_esp
k,w,_,_,A,_,w,E,y,supp_esp
k,w,_,_,A,_,w,'}',b,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,r,t,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,y,E,supp_esp
k,w,_,_,A,_,w,n,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,w,k,supp_esp
k,w,_,_,A,_,w,d,y,supp_esp
k,w,_,_,A,_,w,w,m,supp_esp
k,w,_,_,A,_,w,k,p,supp_esp
k,w,_,_,A,_,w,n,p,supp_esp
k,w,_,_,A,_,w,$,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,w,d,supp_esp
k,w,_,_,A,_,w,s,y,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,S,p,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,y,q,supp_esp
k,w,_,_,A,_,w,j,l,supp_esp
k,w,_,_,A,_,w,k,p,supp_esp
k,w,_,_,A,_,w,w,l,supp_esp
k,w,_,_,A,_,w,h,d,supp_esp
k,w,_,_,A,_,w,b,h,supp_esp
k,w,_,_,A,_,w,r,y,supp_esp
k,w,_,_,A,_,w,m,p,supp_esp
k,w,_,_,A,_,w,h,p,supp_esp
k,w,_,_,A,_,w,j,p,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,S,f,supp_esp
k,w,_,_,A,_,w,b,q,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,k,z,supp_esp
k,w,_,_,A,_,w,y,q,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,T,p,supp_esp
k,w,_,_,A,_,w,w,y,supp_esp
k,w,_,_,A,_,w,n,d,supp_esp
k,w,_,_,A,_,w,w,'\'',supp_esp
k,w,_,_,A,_,w,'}',m,supp_esp
k,w,_,_,A,_,w,A,v,supp_esp
k,w,_,_,A,_,w,w,y,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,H,supp_esp
k,w,_,_,A,_,w,r,y,supp_esp
k,w,_,_,A,_,w,A,n,supp_esp
k,w,_,_,A,_,w,b,b,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,H,p,supp_esp
k,w,_,_,A,_,w,s,q,supp_esp
k,w,_,_,A,_,w,A,$,supp_esp
k,w,_,_,A,_,w,A,$,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,l,h,supp_esp
k,w,_,_,A,_,w,r,m,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,r,A,supp_esp
k,w,_,_,A,_,w,q,A,supp_esp
k,w,_,_,A,_,w,r,A,supp_esp
k,w,_,_,A,_,w,r,A,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,Z,l,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,r,s,supp_esp
k,w,_,_,A,_,w,S,y,supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,$,r,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,l,f,supp_esp
k,w,_,_,A,_,w,A,T,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,y,l,supp_esp
k,w,_,_,A,_,w,r,H,supp_esp
k,w,_,_,A,_,w,w,f,supp_esp
k,w,_,_,A,_,w,l,Y,supp_esp
k,w,_,_,A,_,w,A,*,supp_esp
k,w,_,_,A,_,w,A,E,supp_esp
k,w,_,_,A,_,w,m,y,supp_esp
k,w,_,_,A,_,w,w,y,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,d,q,supp_esp
k,w,_,_,A,_,w,s,y,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,n,y,supp_esp
k,w,_,_,A,_,w,d,d,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,A,f,supp_esp
k,w,_,_,A,_,w,f,*,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,r,f,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,q,p,supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,f,supp_esp
k,w,_,_,A,_,w,A,p,supp_esp
k,w,_,_,A,_,w,w,l,supp_esp
k,w,_,_,A,_,w,q,D,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,E,p,supp_esp
k,w,_,_,A,_,w,v,p,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,n,y,supp_esp
k,w,_,_,A,_,w,A,r,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,H,p,supp_esp
k,w,_,_,A,_,w,h,d,supp_esp
k,w,_,_,A,_,w,D,H,supp_esp
k,w,_,_,A,_,w,m,E,supp_esp
k,w,_,_,A,_,w,D,y,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,d,p,supp_esp
k,w,_,_,A,_,w,A,E,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,A,t,supp_esp
k,w,_,_,A,_,w,y,w,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,A,v,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,y,H,supp_esp
k,w,_,_,A,_,w,b,p,supp_esp
k,w,_,_,A,_,w,r,q,supp_esp
k,w,_,_,A,_,w,A,b,supp_esp
k,w,_,_,A,_,w,E,d,supp_esp
k,w,_,_,A,_,w,r,T,supp_esp
k,w,_,_,A,_,w,S,Y,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,S,l,supp_esp
k,w,_,_,A,_,w,A,f,supp_esp
k,w,_,_,A,_,w,$,f,supp_esp
k,w,_,_,A,_,w,A,p,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,l,p,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,y,n,supp_esp
k,w,_,_,A,_,w,s,p,supp_esp
k,w,_,_,A,_,w,w,r,supp_esp
k,w,_,_,A,_,w,A,n,supp_esp
k,w,_,_,A,_,w,A,'\'',supp_esp
k,w,_,_,A,_,w,y,q,supp_esp
k,w,_,_,A,_,w,A,H,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,A,q,supp_esp
k,w,_,_,A,_,w,s,y,supp_esp
k,w,_,_,A,_,w,A,l,supp_esp
k,w,_,_,A,_,w,y,p,supp_esp
k,w,_,_,A,_,w,f,h,supp_esp
k,w,_,_,A,_,w,r,p,supp_esp
k,w,_,_,A,_,w,y,r,supp_esp
k,w,_,_,A,_,w,w,l,supp_esp
k,w,_,_,A,_,w,H,d,supp_esp
k,w,_,_,A,_,w,r,Y,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,T,Y,supp_esp
k,w,_,_,A,_,w,A,m,supp_esp
k,w,_,_,A,_,w,w,f,supp_esp
